297,297
299,295
299,298
302,298
299,298
301,296
299,298
301,296
301,299
301,302
301,299
304,299
304,302
302,304
300,306
300,309
300,306
297,306
299,304
299,307
299,310
301,308
301,305
304,305
306,303
303,303
303,300
306,300
304,298
304,295
302,297
300,299
303,299
301,301
303,299
301,301
299,299
302,299
305,299
303,297
303,294
305,292
305,289
308,289
311,289
314,289
316,287
316,284
319,284
319,287
319,284
319,287
319,290
319,293
319,296
319,299
319,302
317,304
317,307
317,310
317,313
317,316
317,319
317,322
317,325
315,327
315,330
315,333
315,336
315,339
313,341
313,344
313,347
313,350
313,353
313,356
313,359
313,362
313,365
313,368
313,371
313,374
313,377
313,380
313,383
313,386
313,389
313,392
313,395
313,398
313,401
313,404
311,406
311,409
311,412
309,414
309,417
307,419
307,422
307,425
307,425
307,422
307,419
309,417
309,414
311,412
311,409
311,406
313,404
313,401
313,398
313,395
313,392
313,389
313,386
313,383
313,380
313,377
313,374
313,371
313,368
313,365
313,362
313,359
313,356
313,353
313,350
313,347
313,344
313,341
315,339
315,336
315,333
315,330
315,327
317,325
317,322
317,319
317,316
317,313
317,310
317,307
317,304
319,302
319,299
319,296
319,293
319,290
319,287
319,284
319,287
319,284
316,284
316,287
314,289
311,289
308,289
305,289
305,292
303,294
303,297
305,299
302,299
299,299
301,301
303,299
301,301
303,299
300,299
302,297
304,295
304,298
306,300
303,300
303,303
306,303
304,305
301,305
301,308
299,310
299,307
299,304
297,306
300,306
300,309
300,306
302,304
304,302
304,299
301,299
301,302
301,299
301,296
299,298
301,296
299,298
302,298
299,298
299,295
297,297
