302,299
304,297
304,300
307,300
309,298
312,298
309,298
309,301
309,298
312,298
314,296
316,294
314,292
314,289
312,287
315,287
313,289
310,289
308,287
306,289
308,287
308,284
306,282
303,282
301,284
299,286
297,288
295,286
293,284
295,282
295,285
295,282
295,285
298,285
296,287
299,287
297,285
297,282
300,282
303,282
303,285
301,287
299,285
299,282
297,280
294,280
292,278
292,281
289,281
291,279
291,282
294,282
292,284
289,284
286,284
284,282
286,280
286,283
284,281
284,278
287,278
287,281
290,281
292,279
290,281
288,279
285,279
283,277
285,275
282,275
282,278
280,280
280,277
282,275
285,275
288,275
286,273
289,273
289,270
292,270
294,268
292,266
295,266
292,266
290,264
292,262
290,260
293,260
293,263
291,265
294,265
292,267
290,269
290,266
293,266
293,269
291,267
291,270
291,267
294,267
294,270
291,270
291,273
291,270
294,270
294,267
292,265
290,263
292,261
292,258
292,261
289,261
291,259
294,259
292,261
289,261
287,259
284,259
284,256
282,258
285,258
282,258
285,258
283,256
280,256
278,258
280,256
280,259
282,257
280,259
277,259
275,261
273,263
276,263
278,261
280,259
278,261
275,261
272,261
272,258
270,256
272,254
270,252
268,254
271,254
274,254
274,257
271,257
269,259
269,256
269,253
269,256
266,256
263,256
263,259
266,259
269,259
267,257
270,257
268,259
271,259
273,257
271,259
274,259
272,261
275,261
275,264
278,264
276,262
279,262
279,265
277,263
279,261
281,259
279,257
277,259
275,257
275,254
275,257
278,257
276,259
279,259
279,262
279,265
279,268
279,265
282,265
282,262
280,264
280,261
282,259
284,257
282,255
285,255
287,253
284,253
281,253
283,251
281,253
284,253
