299,296
302,296
304,294
301,294
304,294
301,294
299,292
296,292
294,294
294,291
297,291
299,289
302,289
300,291
300,288
300,291
303,291
303,288
301,290
298,290
296,292
293,292
290,292
288,294
286,296
284,294
282,296
280,294
278,296
278,299
276,297
273,297
273,294
273,297
270,297
270,294
270,297
272,295
272,298
270,300
273,300
271,302
271,305
274,305
277,305
277,302
280,302
282,300
284,298
282,296
279,296
276,296
276,299
276,302
276,305
274,307
277,307
280,307
278,305
281,305
284,305
282,307
285,307
285,310
283,308
280,308
280,305
277,305
277,302
275,304
278,304
278,307
281,307
284,307
282,305
280,303
280,300
283,300
283,297
285,295
283,293
281,295
278,295
278,298
276,300
274,298
277,298
280,298
277,298
275,296
277,294
274,294
276,292
279,292
279,295
277,297
277,300
280,300
283,300
285,298
285,301
287,299
289,297
291,295
291,292
293,290
290,290
290,287
293,287
296,287
299,287
301,285
304,285
307,285
310,285
310,288
310,285
312,283
310,285
308,287
310,285
308,287
308,290
306,288
306,285
308,283
308,286
311,286
309,284
306,284
306,281
306,278
304,276
302,274
305,274
308,274
305,274
302,274
302,271
305,271
308,271
305,271
305,268
308,268
306,270
304,272
302,274
302,277
299,277
302,277
299,277
297,279
294,279
297,279
300,279
300,282
303,282
305,280
308,280
310,278
310,281
310,278
313,278
313,275
313,278
313,281
316,281
316,284
314,286
314,283
312,285
310,283
308,281
306,283
309,283
311,281
311,278
314,278
314,281
317,281
315,283
318,283
321,283
319,281
322,281
325,281
327,279
325,281
323,279
321,281
321,278
319,280
319,277
322,277
325,277
328,277
328,274
330,272
333,272
331,270
