301,297
301,300
304,300
304,303
302,301
300,303
303,303
301,301
303,299
301,297
301,300
299,298
301,296
304,296
302,298
305,298
308,298
308,295
308,292
311,292
313,290
316,290
316,287
316,290
316,293
314,295
317,295
320,295
318,293
321,293
324,293
322,295
320,293
323,293
326,293
323,293
321,291
321,294
321,297
324,297
327,297
327,300
325,302
325,299
322,299
324,297
324,300
322,302
320,300
320,303
318,301
318,298
316,296
314,298
312,300
312,297
315,297
315,300
318,300
318,303
316,301
319,301
319,298
316,298
319,298
316,298
314,300
312,302
310,300
310,303
310,300
312,298
312,301
315,301
313,299
313,296
313,299
313,302
310,302
313,302
313,299
311,297
311,294
314,294
312,296
310,298
310,295
307,295
309,293
306,293
306,290
309,290
307,288
310,288
310,291
313,291
315,289
318,289
321,289
323,287
325,285
325,282
323,284
321,282
319,284
319,287
321,285
324,285
326,283
326,286
324,284
322,282
322,279
320,281
318,283
316,285
314,287
314,284
311,284
314,284
316,282
313,282
311,280
308,280
311,280
311,277
309,275
307,277
305,275
308,275
306,273
306,276
309,276
309,279
307,277
307,274
307,277
307,274
307,271
310,271
313,271
315,269
315,266
313,268
313,265
313,262
310,262
307,262
310,262
307,262
307,259
304,259
304,256
301,256
304,256
302,254
302,257
304,255
301,255
301,252
301,255
299,257
302,257
304,255
302,257
302,254
300,256
298,258
298,261
296,263
294,265
292,267
292,264
292,261
295,261
292,261
292,258
292,255
292,252
290,254
290,251
293,251
291,249
291,252
289,254
286,254
286,251
283,251
280,251
277,251
277,254
275,256
277,254
275,252
278,252
280,250
278,252
281,252
279,254
279,251
