302,299
300,301
303,301
306,301
304,299
307,299
310,299
310,302
313,302
313,305
311,303
313,301
316,301
313,301
313,298
313,295
315,293
312,293
315,293
312,293
314,291
314,288
312,286
312,289
312,286
312,289
310,287
310,290
312,288
312,285
310,287
312,285
314,283
312,281
312,284
309,284
309,281
306,281
303,281
300,281
298,279
296,281
294,283
294,286
296,284
299,284
302,284
304,282
302,284
305,284
303,286
300,286
298,284
296,286
294,288
294,285
294,288
297,288
297,291
299,289
297,291
299,289
302,289
302,286
305,286
305,283
303,281
301,279
298,279
301,279
299,281
302,281
305,281
308,281
310,279
310,276
308,274
310,272
313,272
311,270
313,268
315,266
315,269
313,271
313,268
313,265
311,263
314,263
312,265
312,268
312,271
315,271
313,273
311,275
311,278
313,276
316,276
313,276
313,279
316,279
318,277
318,280
320,278
323,278
323,281
323,278
320,278
322,276
324,274
321,274
318,274
321,274
323,272
323,275
325,273
325,276
323,278
326,278
326,281
324,283
322,281
322,284
319,284
321,282
324,282
327,282
325,280
325,277
325,280
325,283
325,286
322,286
325,286
327,284
325,282
328,282
328,279
331,279
329,281
327,279
325,277
325,274
323,276
323,273
323,276
320,276
323,276
321,274
321,277
323,275
320,275
320,272
323,272
321,270
324,270
326,268
324,266
321,266
321,269
323,267
321,269
324,269
324,272
324,269
327,269
327,266
330,266
333,266
333,269
333,266
336,266
338,264
336,262
334,264
331,264
334,264
332,266
329,266
332,266
332,269
329,269
327,271
330,271
328,269
330,267
330,264
330,261
328,263
330,261
328,263
326,261
323,261
321,259
321,262
321,265
324,265
326,263
326,266
329,266
331,264
