18,122
21,122
23,124
25,126
28,126
31,126
31,129
34,129
37,129
39,131
41,133
43,135
45,137
47,139
50,139
52,141
55,141
57,143
59,145
61,147
63,149
66,149
68,151
70,153
72,155
74,157
74,160
76,162
79,162
81,164
84,164
87,164
89,166
92,166
95,166
98,166
101,166
103,168
106,168
109,168
111,170
114,170
117,170
119,172
121,174
123,176
123,179
125,181
128,181
130,183
133,183
135,185
138,185
141,185
144,185
147,185
147,188
149,190
152,190
155,190
157,192
159,194
161,196
164,196
167,196
170,196
172,198
174,200
176,202
179,202
181,204
184,204
186,206
188,208
190,210
192,212
194,214
197,214
200,214
202,216
204,218
207,218
209,220
211,222
214,222
216,224
218,226
221,226
223,228
223,231
226,231
228,233
228,236
230,238
233,238
233,241
236,241
238,243
241,243
243,245
245,247
248,247
250,249
253,249
255,251
257,253
260,253
263,253
265,255
267,257
269,259
272,259
274,261
277,261
279,263
282,263
284,265
287,265
289,267
291,269
294,269
296,267
293,267
295,269
292,269
294,271
296,273
294,275
296,277
296,274
293,274
295,276
297,274
294,274
291,274
293,276
290,276
292,278
295,278
292,278
289,278
289,281
286,281
286,278
283,278
285,280
282,280
279,280
277,282
279,280
281,282
284,282
282,284
280,286
283,286
281,288
283,286
280,286
278,288
275,288
277,286
277,289
280,289
280,286
283,286
285,284
288,284
288,287
291,287
288,287
290,285
290,282
290,279
287,279
287,276
289,278
286,278
288,276
288,279
288,276
290,278
293,278
295,280
295,283
295,286
295,289
297,291
297,294
297,297
294,297
291,297
293,295
293,298
295,296
297,294
300,294
298,296
300,294
297,294
297,297
