600,270
600,270
600,270
600,270
600,270
600,270
600,270
600,270
600,270
600,270
600,270
600,270
600,267
600,267
600,267
600,267
600,267
600,267
600,267
598,267
595,267
592,267
589,267
586,267
583,267
580,267
577,267
574,267
571,267
568,267
565,267
562,267
559,267
556,267
553,267
550,267
547,267
544,267
541,267
538,267
535,267
532,267
529,267
526,267
523,267
520,267
517,267
514,267
511,267
508,267
505,267
502,267
499,267
496,267
493,267
490,267
487,267
484,267
481,267
478,267
475,267
475,264
472,264
469,264
466,264
463,264
460,264
457,264
454,264
451,264
448,264
445,264
442,264
439,264
436,264
433,264
430,264
427,264
424,264
421,264
418,264
415,264
412,264
409,264
406,264
403,264
400,264
397,264
394,264
391,264
388,264
385,264
382,264
379,264
376,264
373,264
370,264
367,264
364,264
361,264
358,264
355,264
352,264
349,264
346,264
343,264
340,264
337,264
334,264
331,264
328,264
325,264
322,264
319,264
316,264
313,264
310,264
307,264
304,264
301,264
304,264
307,264
309,266
311,268
313,266
313,269
313,272
316,272
314,274
316,276
319,276
321,274
321,277
319,279
322,279
325,279
322,279
319,279
319,282
316,282
318,280
320,282
320,279
320,276
317,276
320,276
320,279
322,277
324,279
326,281
328,279
325,279
325,282
322,282
324,280
324,283
321,283
321,286
318,286
316,288
319,288
321,286
321,289
321,292
323,294
325,292
327,290
330,290
330,287
330,290
330,293
333,293
333,290
331,292
329,294
326,294
323,294
325,292
322,292
322,289
324,291
321,291
318,291
318,294
318,291
315,291
315,294
313,296
313,299
310,299
307,299
307,296
309,298
306,298
303,298
305,296
302,296
300,298
297,298
297,301
